,TimeStamp,"Neighbourhood Demand (kW,avg)","Neighbourhood Generation (kW,avg)",Imbalance pre control assets (kW),Imbalance pre control assets (kWh),Capacity Check Storage,Storage SoC (kWh),Imbalance Remaining (kWh),Dates,Time
284,2021-01-03 23:00:00,6.679,0.0,6.679,0,0,0,0,2021-01-03,23:00:00
285,2021-01-03 23:15:00,5.794,0.0,5.794,0,0,0,0,2021-01-03,23:15:00
286,2021-01-03 23:30:00,5.399,0.0,5.399,0,0,0,0,2021-01-03,23:30:00
287,2021-01-03 23:45:00,5.432,0.0,5.432,0,0,0,0,2021-01-03,23:45:00
288,2021-01-04 00:00:00,5.241,0.0,5.241,0,0,0,0,2021-01-04,00:00:00
289,2021-01-04 00:15:00,5.247,0.0,5.247,0,0,0,0,2021-01-04,00:15:00
290,2021-01-04 00:30:00,5.233,0.0,5.233,0,0,0,0,2021-01-04,00:30:00
291,2021-01-04 00:45:00,5.249,0.0,5.249,0,0,0,0,2021-01-04,00:45:00
292,2021-01-04 01:00:00,5.261,0.0,5.261,0,0,0,0,2021-01-04,01:00:00
293,2021-01-04 01:15:00,5.236,0.0,5.236,0,0,0,0,2021-01-04,01:15:00
294,2021-01-04 01:30:00,5.233,0.0,5.233,0,0,0,0,2021-01-04,01:30:00
295,2021-01-04 01:45:00,5.254,0.0,5.254,0,0,0,0,2021-01-04,01:45:00
296,2021-01-04 02:00:00,5.256,0.0,5.256,0,0,0,0,2021-01-04,02:00:00
297,2021-01-04 02:15:00,5.238,0.0,5.238,0,0,0,0,2021-01-04,02:15:00
298,2021-01-04 02:30:00,5.22,0.0,5.22,0,0,0,0,2021-01-04,02:30:00
299,2021-01-04 02:45:00,5.274,0.0,5.274,0,0,0,0,2021-01-04,02:45:00
300,2021-01-04 03:00:00,5.244,0.0,5.244,0,0,0,0,2021-01-04,03:00:00
301,2021-01-04 03:15:00,5.233,0.0,5.233,0,0,0,0,2021-01-04,03:15:00
302,2021-01-04 03:30:00,5.228,0.0,5.228,0,0,0,0,2021-01-04,03:30:00
303,2021-01-04 03:45:00,5.275,0.0,5.275,0,0,0,0,2021-01-04,03:45:00
304,2021-01-04 04:00:00,5.249,0.0,5.249,0,0,0,0,2021-01-04,04:00:00
305,2021-01-04 04:15:00,5.226,0.0,5.226,0,0,0,0,2021-01-04,04:15:00
306,2021-01-04 04:30:00,5.237,0.0,5.237,0,0,0,0,2021-01-04,04:30:00
307,2021-01-04 04:45:00,5.259,0.0,5.259,0,0,0,0,2021-01-04,04:45:00
308,2021-01-04 05:00:00,5.244,0.0,5.244,0,0,0,0,2021-01-04,05:00:00
309,2021-01-04 05:15:00,5.235,0.0,5.235,0,0,0,0,2021-01-04,05:15:00
310,2021-01-04 05:30:00,5.314,0.0,5.314,0,0,0,0,2021-01-04,05:30:00
311,2021-01-04 05:45:00,5.395,0.0,5.395,0,0,0,0,2021-01-04,05:45:00
312,2021-01-04 06:00:00,5.379,0.0,5.379,0,0,0,0,2021-01-04,06:00:00
313,2021-01-04 06:15:00,5.828,0.0,5.828,0,0,0,0,2021-01-04,06:15:00
314,2021-01-04 06:30:00,6.455,0.0,6.455,0,0,0,0,2021-01-04,06:30:00
315,2021-01-04 06:45:00,8.32,0.0,8.32,0,0,0,0,2021-01-04,06:45:00
316,2021-01-04 07:00:00,9.004,0.0,9.004,0,0,0,0,2021-01-04,07:00:00
317,2021-01-04 07:15:00,9.862,0.0,9.862,0,0,0,0,2021-01-04,07:15:00
318,2021-01-04 07:30:00,9.408,0.0,9.408,0,0,0,0,2021-01-04,07:30:00
319,2021-01-04 07:45:00,8.979,0.0,8.979,0,0,0,0,2021-01-04,07:45:00
320,2021-01-04 08:00:00,8.213,0.0,8.213,0,0,0,0,2021-01-04,08:00:00
321,2021-01-04 08:15:00,8.019,0.0,8.019,0,0,0,0,2021-01-04,08:15:00
322,2021-01-04 08:30:00,7.992,0.0,7.992,0,0,0,0,2021-01-04,08:30:00
323,2021-01-04 08:45:00,7.774,0.0,7.774,0,0,0,0,2021-01-04,08:45:00
324,2021-01-04 09:00:00,7.052,-1.0675,5.9845,0,0,0,0,2021-01-04,09:00:00
325,2021-01-04 09:15:00,6.68,-4.0701,2.6099,0,0,0,0,2021-01-04,09:15:00
326,2021-01-04 09:30:00,6.708,-3.0993,3.6087,0,0,0,0,2021-01-04,09:30:00
327,2021-01-04 09:45:00,6.632,-2.7876,3.8444,0,0,0,0,2021-01-04,09:45:00
328,2021-01-04 10:00:00,7.657,-2.8073,4.8497,0,0,0,0,2021-01-04,10:00:00
329,2021-01-04 10:15:00,8.094,-2.8741,5.2199,0,0,0,0,2021-01-04,10:15:00
330,2021-01-04 10:30:00,7.874,-2.9549,4.9191,0,0,0,0,2021-01-04,10:30:00
331,2021-01-04 10:45:00,7.174,-2.8225,4.3515,0,0,0,0,2021-01-04,10:45:00
332,2021-01-04 11:00:00,6.668,-2.6948,3.9732,0,0,0,0,2021-01-04,11:00:00
333,2021-01-04 11:15:00,6.715,-2.5803,4.1347,0,0,0,0,2021-01-04,11:15:00
334,2021-01-04 11:30:00,6.623,-2.4603,4.1627,0,0,0,0,2021-01-04,11:30:00
335,2021-01-04 11:45:00,6.674,-2.7241,3.9499,0,0,0,0,2021-01-04,11:45:00
336,2021-01-04 12:00:00,6.957,-2.985,3.972,0,0,0,0,2021-01-04,12:00:00
337,2021-01-04 12:15:00,6.935,-3.2512,3.6838,0,0,0,0,2021-01-04,12:15:00
338,2021-01-04 12:30:00,6.904,-3.5183,3.3857,0,0,0,0,2021-01-04,12:30:00
339,2021-01-04 12:45:00,7.081,-3.2489,3.8321,0,0,0,0,2021-01-04,12:45:00
340,2021-01-04 13:00:00,6.835,-2.9823,3.8527,0,0,0,0,2021-01-04,13:00:00
341,2021-01-04 13:15:00,7.41,-2.7181,4.6919,0,0,0,0,2021-01-04,13:15:00
342,2021-01-04 13:30:00,8.18,-2.4551,5.7249,0,0,0,0,2021-01-04,13:30:00
343,2021-01-04 13:45:00,7.856,-2.1443,5.7117,0,0,0,0,2021-01-04,13:45:00
344,2021-01-04 14:00:00,7.944,-1.8319,6.1121,0,0,0,0,2021-01-04,14:00:00
345,2021-01-04 14:15:00,7.081,-1.5232,5.5578,0,0,0,0,2021-01-04,14:15:00
346,2021-01-04 14:30:00,7.445,-1.2152,6.2298,0,0,0,0,2021-01-04,14:30:00
347,2021-01-04 14:45:00,8.801,-0.9594,7.8416,0,0,0,0,2021-01-04,14:45:00
348,2021-01-04 15:00:00,9.064,-0.7053,8.3587,0,0,0,0,2021-01-04,15:00:00
349,2021-01-04 15:15:00,8.86,-0.45236,8.40764,0,0,0,0,2021-01-04,15:15:00
350,2021-01-04 15:30:00,8.454,-0.19972,8.25428,0,0,0,0,2021-01-04,15:30:00
351,2021-01-04 15:45:00,8.984,-0.15007,8.83393,0,0,0,0,2021-01-04,15:45:00
352,2021-01-04 16:00:00,10.431,-0.10031,10.33069,0,0,0,0,2021-01-04,16:00:00
353,2021-01-04 16:15:00,11.221,-0.049475,11.171525,0,0,0,0,2021-01-04,16:15:00
354,2021-01-04 16:30:00,12.216,0.0,12.216,0,0,0,0,2021-01-04,16:30:00
355,2021-01-04 16:45:00,16.205,0.0,16.205,0,0,0,0,2021-01-04,16:45:00
356,2021-01-04 17:00:00,17.348,0.0,17.348,0,0,0,0,2021-01-04,17:00:00
357,2021-01-04 17:15:00,19.607,0.0,19.607,0,0,0,0,2021-01-04,17:15:00
358,2021-01-04 17:30:00,22.674,0.0,22.674,0,0,0,0,2021-01-04,17:30:00
359,2021-01-04 17:45:00,41.423,0.0,41.423,0,0,0,0,2021-01-04,17:45:00
360,2021-01-04 18:00:00,36.688,0.0,36.688,0,0,0,0,2021-01-04,18:00:00
361,2021-01-04 18:15:00,17.484,0.0,17.484,0,0,0,0,2021-01-04,18:15:00
362,2021-01-04 18:30:00,13.985,0.0,13.985,0,0,0,0,2021-01-04,18:30:00
363,2021-01-04 18:45:00,16.761,0.0,16.761,0,0,0,0,2021-01-04,18:45:00
364,2021-01-04 19:00:00,17.529,0.0,17.529,0,0,0,0,2021-01-04,19:00:00
365,2021-01-04 19:15:00,15.433,0.0,15.433,0,0,0,0,2021-01-04,19:15:00
366,2021-01-04 19:30:00,14.45,0.0,14.45,0,0,0,0,2021-01-04,19:30:00
367,2021-01-04 19:45:00,11.87,0.0,11.87,0,0,0,0,2021-01-04,19:45:00
368,2021-01-04 20:00:00,13.2,0.0,13.2,0,0,0,0,2021-01-04,20:00:00
369,2021-01-04 20:15:00,12.064,0.0,12.064,0,0,0,0,2021-01-04,20:15:00
370,2021-01-04 20:30:00,13.391,0.0,13.391,0,0,0,0,2021-01-04,20:30:00
371,2021-01-04 20:45:00,13.506,0.0,13.506,0,0,0,0,2021-01-04,20:45:00
372,2021-01-04 21:00:00,12.552,0.0,12.552,0,0,0,0,2021-01-04,21:00:00
373,2021-01-04 21:15:00,12.758,0.0,12.758,0,0,0,0,2021-01-04,21:15:00
374,2021-01-04 21:30:00,13.795,0.0,13.795,0,0,0,0,2021-01-04,21:30:00
375,2021-01-04 21:45:00,13.424,0.0,13.424,0,0,0,0,2021-01-04,21:45:00
376,2021-01-04 22:00:00,11.585,0.0,11.585,0,0,0,0,2021-01-04,22:00:00
377,2021-01-04 22:15:00,10.723,0.0,10.723,0,0,0,0,2021-01-04,22:15:00
378,2021-01-04 22:30:00,9.507,0.0,9.507,0,0,0,0,2021-01-04,22:30:00
379,2021-01-04 22:45:00,8.155,0.0,8.155,0,0,0,0,2021-01-04,22:45:00
380,2021-01-04 23:00:00,6.372,0.0,6.372,0,0,0,0,2021-01-04,23:00:00
381,2021-01-04 23:15:00,5.535,0.0,5.535,0,0,0,0,2021-01-04,23:15:00
382,2021-01-04 23:30:00,5.351,0.0,5.351,0,0,0,0,2021-01-04,23:30:00
383,2021-01-04 23:45:00,5.303,0.0,5.303,0,0,0,0,2021-01-04,23:45:00
384,2021-01-05 00:00:00,5.236,0.0,5.236,0,0,0,0,2021-01-05,00:00:00
385,2021-01-05 00:15:00,5.218,0.0,5.218,0,0,0,0,2021-01-05,00:15:00
386,2021-01-05 00:30:00,5.268,0.0,5.268,0,0,0,0,2021-01-05,00:30:00
387,2021-01-05 00:45:00,5.263,0.0,5.263,0,0,0,0,2021-01-05,00:45:00
388,2021-01-05 01:00:00,5.213,0.0,5.213,0,0,0,0,2021-01-05,01:00:00
389,2021-01-05 01:15:00,5.24,0.0,5.24,0,0,0,0,2021-01-05,01:15:00
390,2021-01-05 01:30:00,5.263,0.0,5.263,0,0,0,0,2021-01-05,01:30:00
391,2021-01-05 01:45:00,5.262,0.0,5.262,0,0,0,0,2021-01-05,01:45:00
392,2021-01-05 02:00:00,5.212,0.0,5.212,0,0,0,0,2021-01-05,02:00:00
393,2021-01-05 02:15:00,5.25,0.0,5.25,0,0,0,0,2021-01-05,02:15:00
394,2021-01-05 02:30:00,5.254,0.0,5.254,0,0,0,0,2021-01-05,02:30:00
395,2021-01-05 02:45:00,5.248,0.0,5.248,0,0,0,0,2021-01-05,02:45:00
396,2021-01-05 03:00:00,5.233,0.0,5.233,0,0,0,0,2021-01-05,03:00:00
397,2021-01-05 03:15:00,5.236,0.0,5.236,0,0,0,0,2021-01-05,03:15:00
398,2021-01-05 03:30:00,5.252,0.0,5.252,0,0,0,0,2021-01-05,03:30:00
399,2021-01-05 03:45:00,5.254,0.0,5.254,0,0,0,0,2021-01-05,03:45:00
400,2021-01-05 04:00:00,5.236,0.0,5.236,0,0,0,0,2021-01-05,04:00:00
401,2021-01-05 04:15:00,5.233,0.0,5.233,0,0,0,0,2021-01-05,04:15:00
402,2021-01-05 04:30:00,5.252,0.0,5.252,0,0,0,0,2021-01-05,04:30:00
403,2021-01-05 04:45:00,5.267,0.0,5.267,0,0,0,0,2021-01-05,04:45:00
404,2021-01-05 05:00:00,5.229,0.0,5.229,0,0,0,0,2021-01-05,05:00:00
405,2021-01-05 05:15:00,5.23,0.0,5.23,0,0,0,0,2021-01-05,05:15:00
406,2021-01-05 05:30:00,5.286,0.0,5.286,0,0,0,0,2021-01-05,05:30:00
407,2021-01-05 05:45:00,5.454,0.0,5.454,0,0,0,0,2021-01-05,05:45:00
408,2021-01-05 06:00:00,5.281,0.0,5.281,0,0,0,0,2021-01-05,06:00:00
409,2021-01-05 06:15:00,6.428,0.0,6.428,0,0,0,0,2021-01-05,06:15:00
410,2021-01-05 06:30:00,7.067,0.0,7.067,0,0,0,0,2021-01-05,06:30:00
411,2021-01-05 06:45:00,8.459,0.0,8.459,0,0,0,0,2021-01-05,06:45:00
412,2021-01-05 07:00:00,10.605,0.0,10.605,0,0,0,0,2021-01-05,07:00:00
413,2021-01-05 07:15:00,10.702,0.0,10.702,0,0,0,0,2021-01-05,07:15:00
414,2021-01-05 07:30:00,10.096,0.0,10.096,0,0,0,0,2021-01-05,07:30:00
415,2021-01-05 07:45:00,9.502,0.0,9.502,0,0,0,0,2021-01-05,07:45:00
416,2021-01-05 08:00:00,9.032,0.0,9.032,0,0,0,0,2021-01-05,08:00:00
417,2021-01-05 08:15:00,8.67,0.0,8.67,0,0,0,0,2021-01-05,08:15:00
418,2021-01-05 08:30:00,8.543,0.0,8.543,0,0,0,0,2021-01-05,08:30:00
419,2021-01-05 08:45:00,7.741,0.0,7.741,0,0,0,0,2021-01-05,08:45:00
420,2021-01-05 09:00:00,7.248,-0.9562,6.2918,0,0,0,0,2021-01-05,09:00:00
421,2021-01-05 09:15:00,6.608,-1.1361,5.4719,0,0,0,0,2021-01-05,09:15:00
422,2021-01-05 09:30:00,6.434,-1.0647,5.3693,0,0,0,0,2021-01-05,09:30:00
423,2021-01-05 09:45:00,6.425,-1.3673,5.0577,0,0,0,0,2021-01-05,09:45:00
424,2021-01-05 10:00:00,6.426,-1.6724,4.7536,0,0,0,0,2021-01-05,10:00:00
425,2021-01-05 10:15:00,7.534,-1.9791,5.5549,0,0,0,0,2021-01-05,10:15:00
426,2021-01-05 10:30:00,6.816,-2.2929,4.5231,0,0,0,0,2021-01-05,10:30:00
427,2021-01-05 10:45:00,6.406,-2.274,4.132,0,0,0,0,2021-01-05,10:45:00
428,2021-01-05 11:00:00,7.255,-2.2604,4.9946,0,0,0,0,2021-01-05,11:00:00
429,2021-01-05 11:15:00,7.517,-2.2545,5.2625,0,0,0,0,2021-01-05,11:15:00
430,2021-01-05 11:30:00,7.352,-2.2532,5.0988,0,0,0,0,2021-01-05,11:30:00
431,2021-01-05 11:45:00,6.665,-2.195,4.47,0,0,0,0,2021-01-05,11:45:00
432,2021-01-05 12:00:00,6.494,-2.1387,4.3553,0,0,0,0,2021-01-05,12:00:00
433,2021-01-05 12:15:00,6.415,-2.0857,4.3293,0,0,0,0,2021-01-05,12:15:00
434,2021-01-05 12:30:00,6.41,-2.0322,4.3778,0,0,0,0,2021-01-05,12:30:00
435,2021-01-05 12:45:00,7.366,-1.8766,5.4894,0,0,0,0,2021-01-05,12:45:00
436,2021-01-05 13:00:00,7.944,-1.7215,6.2225,0,0,0,0,2021-01-05,13:00:00
437,2021-01-05 13:15:00,9.486,-1.5665,7.9195,0,0,0,0,2021-01-05,13:15:00
438,2021-01-05 13:30:00,8.986,-1.4142,7.5718,0,0,0,0,2021-01-05,13:30:00
439,2021-01-05 13:45:00,7.184,-1.2604,5.9236,0,0,0,0,2021-01-05,13:45:00
440,2021-01-05 14:00:00,7.028,-1.1077,5.9203,0,0,0,0,2021-01-05,14:00:00
441,2021-01-05 14:15:00,7.362,-0.9553,6.4067,0,0,0,0,2021-01-05,14:15:00
442,2021-01-05 14:30:00,7.653,-0.8042,6.8488,0,0,0,0,2021-01-05,14:30:00
443,2021-01-05 14:45:00,7.651,-0.65205,6.99895,0,0,0,0,2021-01-05,14:45:00
444,2021-01-05 15:00:00,8.07,-0.50136,7.56864,0,0,0,0,2021-01-05,15:00:00
445,2021-01-05 15:15:00,9.28,-0.35066,8.92934,0,0,0,0,2021-01-05,15:15:00
446,2021-01-05 15:30:00,9.667,-0.19967,9.46733,0,0,0,0,2021-01-05,15:30:00
447,2021-01-05 15:45:00,9.012,-0.15006,8.86194,0,0,0,0,2021-01-05,15:45:00
448,2021-01-05 16:00:00,9.624,-0.10025,9.52375,0,0,0,0,2021-01-05,16:00:00
449,2021-01-05 16:15:00,12.018,-0.049475,11.968525,0,0,0,0,2021-01-05,16:15:00
450,2021-01-05 16:30:00,12.987,0.0,12.987,0,0,0,0,2021-01-05,16:30:00
451,2021-01-05 16:45:00,13.324,0.0,13.324,0,0,0,0,2021-01-05,16:45:00
452,2021-01-05 17:00:00,16.467,0.0,16.467,0,0,0,0,2021-01-05,17:00:00
453,2021-01-05 17:15:00,16.269,0.0,16.269,0,0,0,0,2021-01-05,17:15:00
454,2021-01-05 17:30:00,36.989,0.0,36.989,0,0,0,0,2021-01-05,17:30:00
455,2021-01-05 17:45:00,34.918,0.0,34.918,0,0,0,0,2021-01-05,17:45:00
456,2021-01-05 18:00:00,18.945,0.0,18.945,0,0,0,0,2021-01-05,18:00:00
457,2021-01-05 18:15:00,14.46,0.0,14.46,0,0,0,0,2021-01-05,18:15:00
458,2021-01-05 18:30:00,14.377,0.0,14.377,0,0,0,0,2021-01-05,18:30:00
459,2021-01-05 18:45:00,12.647,0.0,12.647,0,0,0,0,2021-01-05,18:45:00
460,2021-01-05 19:00:00,12.591,0.0,12.591,0,0,0,0,2021-01-05,19:00:00
461,2021-01-05 19:15:00,13.773,0.0,13.773,0,0,0,0,2021-01-05,19:15:00
462,2021-01-05 19:30:00,12.809,0.0,12.809,0,0,0,0,2021-01-05,19:30:00
463,2021-01-05 19:45:00,12.44,0.0,12.44,0,0,0,0,2021-01-05,19:45:00
464,2021-01-05 20:00:00,15.174,0.0,15.174,0,0,0,0,2021-01-05,20:00:00
465,2021-01-05 20:15:00,15.345,0.0,15.345,0,0,0,0,2021-01-05,20:15:00
466,2021-01-05 20:30:00,15.767,0.0,15.767,0,0,0,0,2021-01-05,20:30:00
467,2021-01-05 20:45:00,16.089,0.0,16.089,0,0,0,0,2021-01-05,20:45:00
468,2021-01-05 21:00:00,37.008,0.0,37.008,0,0,0,0,2021-01-05,21:00:00
469,2021-01-05 21:15:00,36.163,0.0,36.163,0,0,0,0,2021-01-05,21:15:00
470,2021-01-05 21:30:00,16.931,0.0,16.931,0,0,0,0,2021-01-05,21:30:00
471,2021-01-05 21:45:00,13.821,0.0,13.821,0,0,0,0,2021-01-05,21:45:00
472,2021-01-05 22:00:00,12.281,0.0,12.281,0,0,0,0,2021-01-05,22:00:00
473,2021-01-05 22:15:00,11.281,0.0,11.281,0,0,0,0,2021-01-05,22:15:00
474,2021-01-05 22:30:00,9.298,0.0,9.298,0,0,0,0,2021-01-05,22:30:00
475,2021-01-05 22:45:00,8.177,0.0,8.177,0,0,0,0,2021-01-05,22:45:00
476,2021-01-05 23:00:00,7.189,0.0,7.189,0,0,0,0,2021-01-05,23:00:00
477,2021-01-05 23:15:00,6.039,0.0,6.039,0,0,0,0,2021-01-05,23:15:00
478,2021-01-05 23:30:00,5.704,0.0,5.704,0,0,0,0,2021-01-05,23:30:00
479,2021-01-05 23:45:00,5.466,0.0,5.466,0,0,0,0,2021-01-05,23:45:00
480,2021-01-06 00:00:00,5.233,0.0,5.233,0,0,0,0,2021-01-06,00:00:00
481,2021-01-06 00:15:00,5.249,0.0,5.249,0,0,0,0,2021-01-06,00:15:00
482,2021-01-06 00:30:00,5.267,0.0,5.267,0,0,0,0,2021-01-06,00:30:00
483,2021-01-06 00:45:00,5.228,0.0,5.228,0,0,0,0,2021-01-06,00:45:00
484,2021-01-06 01:00:00,5.228,0.0,5.228,0,0,0,0,2021-01-06,01:00:00
485,2021-01-06 01:15:00,5.263,0.0,5.263,0,0,0,0,2021-01-06,01:15:00
486,2021-01-06 01:30:00,5.275,0.0,5.275,0,0,0,0,2021-01-06,01:30:00
487,2021-01-06 01:45:00,5.201,0.0,5.201,0,0,0,0,2021-01-06,01:45:00
488,2021-01-06 02:00:00,5.237,0.0,5.237,0,0,0,0,2021-01-06,02:00:00
489,2021-01-06 02:15:00,5.276,0.0,5.276,0,0,0,0,2021-01-06,02:15:00
490,2021-01-06 02:30:00,5.261,0.0,5.261,0,0,0,0,2021-01-06,02:30:00
491,2021-01-06 02:45:00,5.206,0.0,5.206,0,0,0,0,2021-01-06,02:45:00
492,2021-01-06 03:00:00,5.243,0.0,5.243,0,0,0,0,2021-01-06,03:00:00
493,2021-01-06 03:15:00,5.28,0.0,5.28,0,0,0,0,2021-01-06,03:15:00
494,2021-01-06 03:30:00,5.237,0.0,5.237,0,0,0,0,2021-01-06,03:30:00
495,2021-01-06 03:45:00,5.22,0.0,5.22,0,0,0,0,2021-01-06,03:45:00
496,2021-01-06 04:00:00,5.252,0.0,5.252,0,0,0,0,2021-01-06,04:00:00
497,2021-01-06 04:15:00,5.26,0.0,5.26,0,0,0,0,2021-01-06,04:15:00
498,2021-01-06 04:30:00,5.24,0.0,5.24,0,0,0,0,2021-01-06,04:30:00
499,2021-01-06 04:45:00,5.238,0.0,5.238,0,0,0,0,2021-01-06,04:45:00
500,2021-01-06 05:00:00,5.234,0.0,5.234,0,0,0,0,2021-01-06,05:00:00
501,2021-01-06 05:15:00,5.261,0.0,5.261,0,0,0,0,2021-01-06,05:15:00
502,2021-01-06 05:30:00,5.345,0.0,5.345,0,0,0,0,2021-01-06,05:30:00
503,2021-01-06 05:45:00,5.499,0.0,5.499,0,0,0,0,2021-01-06,05:45:00
504,2021-01-06 06:00:00,5.519,0.0,5.519,0,0,0,0,2021-01-06,06:00:00
505,2021-01-06 06:15:00,5.818,0.0,5.818,0,0,0,0,2021-01-06,06:15:00
506,2021-01-06 06:30:00,6.767,0.0,6.767,0,0,0,0,2021-01-06,06:30:00
507,2021-01-06 06:45:00,9.085,0.0,9.085,0,0,0,0,2021-01-06,06:45:00
508,2021-01-06 07:00:00,9.426,0.0,9.426,0,0,0,0,2021-01-06,07:00:00
509,2021-01-06 07:15:00,10.016,0.0,10.016,0,0,0,0,2021-01-06,07:15:00
510,2021-01-06 07:30:00,9.569,0.0,9.569,0,0,0,0,2021-01-06,07:30:00
511,2021-01-06 07:45:00,8.78,0.0,8.78,0,0,0,0,2021-01-06,07:45:00
512,2021-01-06 08:00:00,8.016,0.0,8.016,0,0,0,0,2021-01-06,08:00:00
513,2021-01-06 08:15:00,7.815,0.0,7.815,0,0,0,0,2021-01-06,08:15:00
514,2021-01-06 08:30:00,7.391,0.0,7.391,0,0,0,0,2021-01-06,08:30:00
515,2021-01-06 08:45:00,6.759,0.0,6.759,0,0,0,0,2021-01-06,08:45:00
516,2021-01-06 09:00:00,6.309,-0.66575,5.64325,0,0,0,0,2021-01-06,09:00:00
517,2021-01-06 09:15:00,5.899,-19.495,-13.596,0,0,0,0,2021-01-06,09:15:00
518,2021-01-06 09:30:00,5.808,-11.264,-5.456,0,0,0,0,2021-01-06,09:30:00
519,2021-01-06 09:45:00,5.873,-6.5712,-0.6982,0,0,0,0,2021-01-06,09:45:00
520,2021-01-06 10:00:00,5.881,-5.1718,0.7092,0,0,0,0,2021-01-06,10:00:00
521,2021-01-06 10:15:00,6.213,-4.723,1.49,0,0,0,0,2021-01-06,10:15:00
522,2021-01-06 10:30:00,7.338,-4.5796,2.7584,0,0,0,0,2021-01-06,10:30:00
523,2021-01-06 10:45:00,6.496,-4.2664,2.2296,0,0,0,0,2021-01-06,10:45:00
524,2021-01-06 11:00:00,5.854,-4.0141,1.8399,0,0,0,0,2021-01-06,11:00:00
525,2021-01-06 11:15:00,5.809,-3.7722,2.0368,0,0,0,0,2021-01-06,11:15:00
526,2021-01-06 11:30:00,5.859,-3.5372,2.3218,0,0,0,0,2021-01-06,11:30:00
527,2021-01-06 11:45:00,5.894,-3.5816,2.3124,0,0,0,0,2021-01-06,11:45:00
528,2021-01-06 12:00:00,5.943,-3.6287,2.3143,0,0,0,0,2021-01-06,12:00:00
529,2021-01-06 12:15:00,6.252,-3.6827,2.5693,0,0,0,0,2021-01-06,12:15:00
530,2021-01-06 12:30:00,6.118,-3.733,2.385,0,0,0,0,2021-01-06,12:30:00
531,2021-01-06 12:45:00,6.151,-3.5724,2.5786,0,0,0,0,2021-01-06,12:45:00
532,2021-01-06 13:00:00,6.198,-3.4052,2.7928,0,0,0,0,2021-01-06,13:00:00
533,2021-01-06 13:15:00,7.241,-3.2479,3.9931,0,0,0,0,2021-01-06,13:15:00
534,2021-01-06 13:30:00,6.604,-3.0937,3.5103,0,0,0,0,2021-01-06,13:30:00
535,2021-01-06 13:45:00,6.342,-2.8782,3.4638,0,0,0,0,2021-01-06,13:45:00
536,2021-01-06 14:00:00,6.72,-2.6756,4.0444,0,0,0,0,2021-01-06,14:00:00
537,2021-01-06 14:15:00,6.72,-2.4704,4.2496,0,0,0,0,2021-01-06,14:15:00
538,2021-01-06 14:30:00,6.815,-2.2618,4.5532,0,0,0,0,2021-01-06,14:30:00
539,2021-01-06 14:45:00,7.177,-1.794,5.383,0,0,0,0,2021-01-06,14:45:00
540,2021-01-06 15:00:00,8.001,-1.3275,6.6735,0,0,0,0,2021-01-06,15:00:00
541,2021-01-06 15:15:00,8.018,-0.8636,7.1544,0,0,0,0,2021-01-06,15:15:00
542,2021-01-06 15:30:00,8.321,-0.40246,7.91854,0,0,0,0,2021-01-06,15:30:00
543,2021-01-06 15:45:00,9.035,-0.30241,8.73259,0,0,0,0,2021-01-06,15:45:00
544,2021-01-06 16:00:00,10.775,-0.20254,10.57246,0,0,0,0,2021-01-06,16:00:00
545,2021-01-06 16:15:00,12.405,-0.10208,12.30292,0,0,0,0,2021-01-06,16:15:00
546,2021-01-06 16:30:00,11.338,0.0,11.338,0,0,0,0,2021-01-06,16:30:00
547,2021-01-06 16:45:00,15.985,0.0,15.985,0,0,0,0,2021-01-06,16:45:00
548,2021-01-06 17:00:00,15.611,0.0,15.611,0,0,0,0,2021-01-06,17:00:00
549,2021-01-06 17:15:00,16.195,0.0,16.195,0,0,0,0,2021-01-06,17:15:00
550,2021-01-06 17:30:00,36.32,0.0,36.32,0,0,0,0,2021-01-06,17:30:00
551,2021-01-06 17:45:00,36.424,0.0,36.424,0,0,0,0,2021-01-06,17:45:00
552,2021-01-06 18:00:00,42.078,0.0,42.078,0,0,0,0,2021-01-06,18:00:00
553,2021-01-06 18:15:00,37.67,0.0,37.67,0,0,0,0,2021-01-06,18:15:00
554,2021-01-06 18:30:00,17.408,0.0,17.408,0,0,0,0,2021-01-06,18:30:00
555,2021-01-06 18:45:00,14.852,0.0,14.852,0,0,0,0,2021-01-06,18:45:00
556,2021-01-06 19:00:00,15.052,0.0,15.052,0,0,0,0,2021-01-06,19:00:00
557,2021-01-06 19:15:00,39.934,0.0,39.934,0,0,0,0,2021-01-06,19:15:00
558,2021-01-06 19:30:00,37.157,0.0,37.157,0,0,0,0,2021-01-06,19:30:00
559,2021-01-06 19:45:00,17.353,0.0,17.353,0,0,0,0,2021-01-06,19:45:00
560,2021-01-06 20:00:00,13.605,0.0,13.605,0,0,0,0,2021-01-06,20:00:00
561,2021-01-06 20:15:00,13.823,0.0,13.823,0,0,0,0,2021-01-06,20:15:00
562,2021-01-06 20:30:00,13.219,0.0,13.219,0,0,0,0,2021-01-06,20:30:00
563,2021-01-06 20:45:00,13.284,0.0,13.284,0,0,0,0,2021-01-06,20:45:00
564,2021-01-06 21:00:00,13.508,0.0,13.508,0,0,0,0,2021-01-06,21:00:00
565,2021-01-06 21:15:00,11.975,0.0,11.975,0,0,0,0,2021-01-06,21:15:00
566,2021-01-06 21:30:00,12.001,0.0,12.001,0,0,0,0,2021-01-06,21:30:00
